,number,name,seniority,country,has_website,estimated_contribution_minimize,auto_consistency,teleop_consistency,auto_park,tele_ascent,auto_sample_net,auto_sample_low,auto_sample_high,auto_specimen_low,auto_specimen_high,teleop_sample_net,teleop_sample_low,teleop_sample_high,teleop_specimen_low,teleop_specimen_high,foul_points,auto_points,teleop_points,total_points,rank,estimated_contribution_opr,wins,losses,ties,award,award_rank
0,23800,Robozzi,2,Romania,False,27.0,0.6967932090792753,0.7112717282591183,0.48,0.6,0.04,0.0,1.28,0.0,1.2,1.52,0.12,7.84,0.0,3.52,1.0,23.88,104.2,128.08
0,19087,MironoBot,5,Romania,True,15.0,0.7163492920966215,0.7099619805222801,0.9230769230769231,2.423076923076923,0.0,0.0,0.38461538461538464,0.0,0.46153846153846156,1.0384615384615385,1.7307692307692308,2.230769230769231,0.0,2.5384615384615383,5.384615384615385,9.538461538461538,58.34615384615385,67.88461538461539
0,17871,Thobor RO 068,6,Romania,False,6.25e-05,0.6615133116212665,0.6936317803780563,0.7777777777777778,1.567901234567901,0.0,0.0,0.9629629629629629,0.037037037037037035,1.3703703703703705,1.2222222222222223,0.4444444444444444,6.407407407407407,0.037037037037037035,4.444444444444445,5.7407407407407405,22.74074074074074,108.70370370370371,122.74074074074075
0,20936,Royal Engineers,4,Romania,True,37.05,0.7081516010186316,0.7664914832156163,2.027027027027027,2.0927684441197956,0.0,0.02702702702702703,1.837837837837838,0.02702702702702703,2.6216216216216215,1.3243243243243243,0.3783783783783784,13.81081081081081,0.02702702702702703,6.297297297297297,2.972972972972973,44.351351351351354,185.16216216216216,229.51351351351352
0,19141,BraveBots,5,Romania,False,61.0,0.7102597386097113,0.7059979002926129,1.65,7.859999999999999,0.05,0.0,2.55,0.0,2.0,0.4,0.275,10.9,0.025,5.525,6.75,43.425,161.075,204.5
0,25225,Afton Robotics,2,Romania,False,65.0,0.744042707931087,0.7290686024035828,1.2972972972972974,11.108108108108109,0.10810810810810811,0.0,1.972972972972973,0.0,1.0,0.5135135135135135,0.10810810810810811,7.756756756756757,0.0,4.513513513513513,5.54054054054054,28.675675675675677,123.08108108108108,151.75675675675674
0,18026,SGBOTS,6,Romania,True,3.8,0.7439779468217234,0.7723271159152993,0.7,2.283333333333333,0.06666666666666667,0.0,0.4,0.0,0.6,1.2,0.7333333333333333,2.533333333333333,0.03333333333333333,2.466666666666667,6.833333333333333,10.833333333333334,60.06666666666667,70.9
0,19152,Brainstorms,5,Romania,False,21.0,0.7243594248079405,0.726044895514395,1.0,5.510000000000001,0.13333333333333333,0.2,1.2333333333333334,0.0,1.0333333333333334,1.4666666666666666,0.4,6.633333333333334,0.0,3.3,9.5,23.266666666666666,100.9,124.16666666666667
0,25352,Schwefel Robotics,2,Romania,True,5.0,0.7119282659700487,0.7161547035112945,1.2,1.6,0.03333333333333333,0.0,0.9,0.03333333333333333,0.6333333333333333,1.2666666666666666,0.2,5.5,0.03333333333333333,2.0,2.5,16.5,75.73333333333333,92.23333333333333
0,25841,Hansei Junior,1,Romania,False,119.925,0.6436624760477351,0.6923055503270402,1.25,1.5,0.0,0.0,2.1666666666666665,0.0,2.5833333333333335,0.6666666666666666,0.0,10.75,0.0,9.666666666666666,2.0833333333333335,44.666666666666664,188.0,232.66666666666666,10.0,155.76185250404515,4,2,0,Finalist Alliance Award Winners,7
0,17869,ERcast2020,6,Romania,False,9.0,0.7381293898498074,0.7310615163607459,1.625,2.1666666666666665,0.08333333333333333,0.0,0.375,0.0,0.625,0.8333333333333334,1.125,3.8333333333333335,0.0,3.2916666666666665,5.833333333333333,12.041666666666666,77.125,89.16666666666667
0,20265,Heart of RoBots,4,Romania,True,12.600000000000001,0.7004254295150281,0.7139645867890918,0.4,2.0444444444444443,0.044444444444444446,0.044444444444444446,1.0888888888888888,0.044444444444444446,2.066666666666667,0.9111111111111111,0.4666666666666667,5.866666666666666,0.022222222222222223,6.266666666666667,6.888888888888889,30.844444444444445,122.68888888888888,153.53333333333333
0,22697,CreativityR,3,Romania,False,19.0,0.658791878597603,0.6899966853740428,0.5,1.6666666666666667,0.0,0.0,0.6111111111111112,0.0,1.1666666666666667,1.3888888888888888,0.8333333333333334,4.722222222222222,0.0,3.5,8.055555555555555,17.88888888888889,87.05555555555556,104.94444444444444
0,17861,CSH,6,Romania,True,108.15,0.7305805600779943,0.7704914336653498,2.5384615384615383,2.5384615384615383,0.10256410256410256,0.0,1.5128205128205128,0.0,3.1025641025641026,0.8461538461538461,0.6923076923076923,11.974358974358974,0.05128205128205128,6.512820512820513,7.3076923076923075,46.256410256410255,172.6153846153846,218.87179487179486
0,19234,ByteForce,5,Romania,True,23.0,0.7047623673736709,0.7282306602845618,0.8571428571428571,6.857142857142857,0.03571428571428571,0.03571428571428571,1.4642857142857142,0.0,2.4642857142857144,0.8571428571428571,0.25,7.464285714285714,0.0,6.535714285714286,5.357142857142857,38.392857142857146,139.14285714285714,177.53571428571428
0,19082,RoboAS,5,Romania,False,40.85,0.6638968268523114,0.7483481265105154,0.42857142857142855,3.7002551020408165,0.0,0.0,1.25,0.03571428571428571,2.25,0.17857142857142858,0.21428571428571427,9.464285714285714,0.03571428571428571,6.5,7.142857142857143,34.214285714285715,152.85714285714286,187.07142857142858
0,19121,Tea Borgs,5,Romania,True,0.0,0.6941184370939518,0.7250264779517264,1.7647058823529411,6.352941176470588,0.11764705882352941,0.058823529411764705,1.9705882352941178,0.0,2.2058823529411766,0.6470588235294118,0.14705882352941177,8.588235294117647,0.17647058823529413,6.088235294117647,4.852941176470588,41.73529411764706,143.64705882352942,185.38235294117646
0,16000,Gear Maniacs,7,Romania,True,22.7125,0.7447266313270748,0.7440881417765717,0.0,1.375,0.08333333333333333,0.0,0.5833333333333334,0.0,0.625,1.5,0.2916666666666667,5.875,0.08333333333333333,2.0,11.666666666666666,11.708333333333334,78.66666666666667,90.375
0,24032,Kodikas Robotics,2,Romania,False,23.4,0.7592913485100352,0.7448602229272956,0.375,3.046875,0.041666666666666664,0.0,0.8333333333333334,0.041666666666666664,0.9166666666666666,1.25,0.5,4.208333333333333,0.20833333333333334,2.8333333333333335,6.666666666666667,17.291666666666668,75.0,92.29166666666667
0,19257,Unplugged,5,Romania,False,12.675,0.7100108731457442,0.7250019580492935,0.4864864864864865,4.518626734842951,0.08108108108108109,0.0,1.1891891891891893,0.0,1.3513513513513513,1.2432432432432432,0.0,6.378378378378378,0.6756756756756757,3.972972972972973,5.54054054054054,24.972972972972972,107.75675675675676,132.72972972972974
0,20974,Hardwired,4,Romania,False,35.0,0.7320741701334593,0.7689383024091048,0.6,2.2,0.06666666666666667,0.0,1.3,0.0,0.8333333333333334,1.1333333333333333,0.03333333333333333,7.6,0.03333333333333333,4.433333333333334,8.666666666666666,20.166666666666668,116.13333333333334,136.3
0,19106,Dark Energy,5,Romania,True,13.299999999999999,0.67846609784983,0.7083094282526292,0.0,1.8645833333333333,0.0,0.0,0.9166666666666666,0.0,1.125,0.4583333333333333,0.7083333333333334,5.541666666666667,0.0,3.4166666666666665,6.458333333333333,19.333333333333332,90.25,109.58333333333333
0,19061,Boogeybots,5,Romania,True,41.8,0.7175985127148401,0.742650540233021,0.25,9.680555555555555,0.1388888888888889,0.027777777777777776,1.6111111111111112,0.0,1.3888888888888888,1.0277777777777777,0.3888888888888889,9.5,0.0,4.166666666666667,7.916666666666667,28.166666666666668,135.61111111111111,163.77777777777777
0,28274,EliaTech,1,Romania,False,35.0,0.7494276143337456,0.6858522682406898,0.6486486486486487,2.189189189189189,0.08108108108108109,0.0,0.8108108108108109,0.0,0.9459459459459459,0.5675675675675675,0.21621621621621623,5.162162162162162,0.13513513513513514,4.702702702702703,4.054054054054054,18.45945945945946,98.75675675675676,117.21621621621621
0,22044,Aces,3,Romania,False,2.05,0.7420086639220036,0.7467957032945296,1.4,2.1,0.13333333333333333,0.0,0.9666666666666667,0.0,1.2666666666666666,0.6666666666666666,0.1,5.266666666666667,0.03333333333333333,3.2666666666666666,7.333333333333333,22.566666666666666,82.63333333333334,105.2
0,19054,NeuroBotix,5,Romania,True,25.0,0.7289496625399572,0.6943462956710804,0.7,5.0,0.1,0.0,0.9,0.0,1.0,1.1333333333333333,0.1,7.766666666666667,0.03333333333333333,3.6666666666666665,5.833333333333333,19.8,111.36666666666666,131.16666666666666
0,13713,CBC Robotics,8,USA,False,6.6499999999999995,0.7379253696104977,0.7383555860379136,0.9310344827586207,2.0689655172413794,0.3103448275862069,0.0,0.27586206896551724,0.0,0.4482758620689655,1.5517241379310345,0.896551724137931,1.9655172413793103,0.0,1.793103448275862,2.9310344827586206,9.068965517241379,45.827586206896555,54.89655172413793
0,25788,Byte Brawlers,1,USA,False,6.824999999999999,0.8043737417368534,0.7275895413476323,1.2,4.9714285714285715,0.2,0.02857142857142857,0.11428571428571428,0.0,0.14285714285714285,1.8571428571428572,1.2285714285714286,0.2571428571428571,0.0,1.1428571428571428,2.4285714285714284,5.171428571428572,30.685714285714287,35.857142857142854
0,4885,OmegaBotz,15,USA,False,6.0,0.799055261629502,0.7340084220454934,0.0,5.52,0.04,0.12,0.0,0.0,0.04,1.8,0.48,1.08,0.0,0.96,0.0,2.28,34.68,36.96,10.8,26.803552352361447,25,13,0,NONE,0
0,6366,T-Robots,13,USA,True,20.0,0.6387362959764749,0.5988641817367484,1.7142857142857142,3.0,0.7142857142857143,0.0,0.14285714285714285,0.0,0.0,2.2857142857142856,1.8571428571428572,2.142857142857143,0.0,0.14285714285714285,0.7142857142857143,4.285714285714286,40.42857142857143,44.714285714285715
0,23815,RoboKrakens,2,USA,False,21.0,0.4836022205056777,0.6063489692970694,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.6666666666666665,1.1666666666666667,0.0,0.8333333333333334,0.0,1.0,39.833333333333336,40.833333333333336,12.0,19.54808741752961,3,3,0,NONE,0
0,27991,IMAGenius,1,USA,False,41.8,0.6766410292307874,0.7068249014726803,0.5714285714285714,6.0,0.14285714285714285,0.09523809523809523,0.38095238095238093,0.047619047619047616,0.9047619047619048,0.6666666666666666,0.3333333333333333,4.238095238095238,0.047619047619047616,4.095238095238095,0.9523809523809523,14.333333333333334,87.95238095238095,102.28571428571429
0,26514,PorygonZ,1,USA,False,3.9000000000000004,0.6864823146390626,0.682343466501798,1.3636363636363635,6.545454545454546,0.18181818181818182,0.0,0.5454545454545454,0.0,0.36363636363636365,1.2727272727272727,0.45454545454545453,3.090909090909091,0.0,1.8181818181818181,4.090909090909091,10.681818181818182,61.31818181818182,72.0,6.0,38.312280901230814,30,5,0,NONE,0
0,17567,The Brogrammers,6,USA,True,6.15,0.7255486523220249,0.7165977962033303,1.7307692307692308,5.196745562130177,0.23076923076923078,0.11538461538461539,0.0,0.0,0.2692307692307692,2.5384615384615383,0.9615384615384616,0.15384615384615385,0.11538461538461539,1.5769230769230769,3.4615384615384617,6.615384615384615,38.38461538461539,45.0
0,24818,Cyberdogz,2,USA,False,3.1500000000000004,0.6265352644402983,0.6510387610478023,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.14285714285714285,2.4285714285714284,0.0,1.1428571428571428,0.0,0.14285714285714285,2.142857142857143,2.2857142857142856,19.285714285714285,21.571428571428573
0,15776,Mech Eagles,7,USA,False,3.1500000000000004,0.702623346280123,0.7444784725900448,0.0,1.2,0.45,0.0,0.5,0.0,0.3,2.75,0.0,1.6,0.0,2.0,4.25,8.65,46.4,55.05
0,18671,Faraday,5,USA,True,32.0,0.7840655292085779,0.7260752142083513,1.8620689655172413,8.275862068965518,0.034482758620689655,0.0,2.2758620689655173,0.0,0.9655172413793104,0.4482758620689655,0.10344827586206896,8.310344827586206,0.0,2.9310344827586206,1.0344827586206897,30.93103448275862,112.62068965517241,143.55172413793105
0,8569,RoboKnights,11,USA,False,10.0,0.6890348576964114,0.6722537039154801,0.6,1.08,0.16,0.16,0.6,0.0,0.2,2.36,0.44,3.76,0.24,0.76,11.2,8.96,50.76,59.72,18.75,47.72339692169379,6,15,0,Inspire Award Finalist,2
0,24105,Lake Robotics,2,USA,False,11.7,0.6292247583300754,0.6177922610365045,2.5,2.5,0.0,0.0,0.16666666666666666,0.0,0.5,0.8333333333333334,1.5,0.8333333333333334,0.0,1.1666666666666667,5.833333333333333,9.833333333333334,31.5,41.333333333333336,15.0,-4.551875604581423,1,5,0,NONE,0
0,28285,Buy-N-Large,1,USA,False,6.25e-05,0.6660934768884103,0.6996781372079864,0.7058823529411765,2.5328719723183393,0.058823529411764705,0.0,0.6470588235294118,0.11764705882352941,0.6470588235294118,1.411764705882353,0.7058823529411765,2.4705882352941178,0.17647058823529413,2.411764705882353,3.823529411764706,15.470588235294118,61.529411764705884,77.0,17.666666666666668,40.6253958855331,4,13,0,NONE,0
0,22778,Portland Christian Robotics,3,USA,True,20.0,0.7153333063218108,0.7378671668383545,1.2857142857142858,6.857142857142857,0.7142857142857143,0.0,0.14285714285714285,0.0,0.2857142857142857,2.0714285714285716,0.7857142857142857,2.357142857142857,0.0,1.0,0.0,7.357142857142857,49.642857142857146,57.0
0,17533,Anderson Vikings,6,USA,False,30.0,0.6634579045489524,0.596607944011605,2.142857142857143,13.285714285714286,0.2857142857142857,0.0,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.8571428571428571,1.0,3.2857142857142856,0.0,1.5714285714285714,3.5714285714285716,11.714285714285714,73.0,84.71428571428571,10.0,21.263487092521594,4,1,0,NONE,0
0,23779,'Lectric Lemons,2,USA,False,11.55,0.78147832604114,0.7342886096649075,1.875,11.7275390625,0.03125,0.0,0.90625,0.0,1.03125,1.21875,0.5625,4.09375,0.0,3.21875,0.9375,21.09375,86.03125,107.125
0,24594,ParaPlats,2,USA,False,56.0,0.590404351779316,0.5891731556343679,0.0,12.0,0.4,0.0,0.2,0.0,0.0,1.2,0.0,3.4,0.0,2.8,0.0,3.6,79.8,83.4,25.0,47.530534941621276,1,4,0,NONE,0
0,26449,Garfield,1,USA,False,2.0,0.5370899501137243,0.6614983998068349,0.375,1.875,0.0,0.0,0.0,0.0,0.0,3.125,0.0,0.0,0.0,0.0,1.875,0.75,11.5,12.25
0,23456,101 Robomatians,2,USA,False,6.15,0.6270891527455926,0.6597114256992722,0.0,2.4,0.0,0.1,0.5,0.0,0.1,0.1,0.5,4.1,0.0,1.0,0.0,6.6,50.1,56.7,19.5,40.22472681424709,4,6,0,Judges' Award Winner,56
0,14706,Armada Pi-Gears,7,USA,True,58.0,0.7281607394724345,0.7283999019644902,1.44,21.84,0.52,0.0,1.44,0.0,1.8,0.72,0.04,5.96,0.0,4.76,1.0,33.56,130.12,163.68,15.333333333333334,103.74705041877506,8,8,0,Inspire Award Winner,1
0,27554,St. Patrick's Robotics,1,USA,False,21.0,0.5595493727979217,0.5912081076309665,0.0,1.2,0.0,0.0,0.0,0.0,0.8,0.4,1.0,3.6,0.2,2.4,0.0,9.2,67.2,76.4
0,13277,STEAMpunks Bravo,8,USA,True,1.9,0.7876332896687063,0.7631445817848871,0.41379310344827586,1.39833531510107,0.034482758620689655,0.034482758620689655,0.4482758620689655,0.0,0.27586206896551724,1.4482758620689655,0.06896551724137931,2.3448275862068964,0.034482758620689655,2.0,1.0344827586206897,7.793103448275862,47.724137931034484,55.51724137931034,7.8,38.30194836954864,22,12,1,Inspire Award Finalist,3
0,14167,The Savage Penguins,8,USA,False,63.0,0.7136070638058736,0.6834278166162755,1.7647058823529411,10.588235294117647,0.8823529411764706,0.0,1.0588235294117647,0.0,1.0,1.0,0.23529411764705882,4.352941176470588,0.0,3.9411764705882355,3.5294117647058822,23.235294117647058,96.41176470588235,119.6470588235294
0,18996,S.T.A.T.I.C.,5,USA,False,120.0,0.7074141301467218,0.7542849622500893,0.25,10.625,0.08333333333333333,0.0,2.5833333333333335,0.0,2.2916666666666665,0.625,0.041666666666666664,6.125,0.0,7.833333333333333,5.208333333333333,44.875,144.75,189.625,10.333333333333334,131.9403389370083,9,6,0,Finalist Alliance Award Winners,7
0,19889,Robo-Sapiens,4,USA,False,10.0,0.5913436651659489,0.5561854713315255,0.0,0.0,0.6,0.0,0.0,0.0,0.6,2.8,0.4,0.0,0.0,2.8,4.0,8.4,40.6,49.0,9.0,-2.19962292005286,2,2,1,NONE,0
0,6596,Robotic Rams,13,USA,True,30.4,0.7583894012057648,0.7546475574072853,0.7,14.5,0.1,0.1,0.7666666666666667,0.03333333333333333,0.6,0.9,1.2333333333333334,4.766666666666667,0.03333333333333333,2.5,1.0,15.033333333333333,93.66666666666667,108.7,6.4,72.16001373211942,29,11,0,Think Award Winner,10
0,27557,Crane Freakbots,1,USA,False,4.2,0.599556458928604,0.6099608880031828,0.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,4.0,0.0,0.0,0.0,1.3333333333333333,4.166666666666667,2.5,28.333333333333332,30.833333333333332
0,5411,"G3 Geeks, Gears, and Gadgets Green",14,USA,True,55.0,0.5937003998533039,0.5764441897745431,0.0,2.4,0.2,0.0,0.2,0.0,0.6,0.2,0.0,5.4,0.0,2.6,3.0,10.4,81.0,91.4,24.0,52.1326236851683,2,3,0,Connect Award Finalist,14
0,25868,York Team 2 (7th),1,USA,False,4.0,0.6575212901994247,0.6979526649801515,0.0,4.5,0.0,0.0,0.0,0.0,0.125,1.3125,1.8125,0.3125,0.0625,0.9375,1.5625,1.4375,32.625,34.0625
0,15707,Bots by the Creek,7,USA,True,19.0,0.7395287406137484,0.6554645605552475,0.8181818181818182,5.75206611570248,0.0,0.0,1.5,0.0,0.22727272727272727,0.8181818181818182,0.0,6.2272727272727275,0.13636363636363635,2.272727272727273,5.2272727272727275,16.318181818181817,85.77272727272727,102.0909090909091,19.0,96.66504943031352,6,14,0,Winning Alliance Award Winners,4
0,9000,Rangers,11,USA,False,16.0,0.7252221722312926,0.7717408385989035,1.826086956521739,11.217391304347826,0.34782608695652173,0.08695652173913043,0.2608695652173913,0.0,0.43478260869565216,1.565217391304348,1.0869565217391304,2.0869565217391304,0.13043478260869565,4.3478260869565215,5.869565217391305,9.956521739130435,85.3913043478261,95.34782608695652,11.5,65.26189254916629,18,17,0,NONE,0
0,8400,Perfect Paradox,11,USA,False,13.0,0.7149394902192869,0.7233282186229724,0.9375,12.375,0.40625,0.0,1.09375,0.03125,0.5625,0.8125,0.28125,3.875,0.03125,3.15625,1.875,17.625,83.03125,100.65625,5.5,109.2580435091786,15,9,0,Inspire Award Winner,1
0,24703,Celestial Robotics,2,USA,False,19.0,0.745343710113805,0.7582123478418213,1.9411764705882353,1.920415224913495,0.11764705882352941,0.0,0.35294117647058826,0.29411764705882354,0.23529411764705882,1.7647058823529411,0.11764705882352941,2.3529411764705883,0.35294117647058826,1.3529411764705883,1.4705882352941178,10.176470588235293,45.529411764705884,55.705882352941174,16.0,34.44050959497358,5,12,0,Judges' Award Winner,56
0,15004,Tech KNOW Logic,7,USA,True,8.0,0.6911928699921879,0.684657138977105,0.5357142857142857,5.586734693877552,0.14285714285714285,0.03571428571428571,0.75,0.0,0.8571428571428571,0.4642857142857143,0.32142857142857145,4.392857142857143,0.03571428571428571,2.892857142857143,1.9642857142857142,16.392857142857142,81.60714285714286,98.0
0,17558,Vilseck Roboraptors,6,USA,False,43.050000000000004,0.6503970506099495,0.6936851225699043,0.0,8.4,0.0,0.0,0.4,0.0,1.0,0.6,0.3,3.3,0.2,4.5,1.0,13.2,92.1,105.3,1.0,51.154498604054126,6,0,0,Think Award Finalist,11
0,26431,Northern Knights,1,USA,True,2.05,0.789682120727591,0.7428855917494293,0.48,2.6112,0.28,0.04,0.8,0.04,0.08,2.64,0.28,3.8,0.2,1.28,0.8,9.96,59.32,69.28,13.75,50.33544762357043,11,19,0,Inspire Award Winner,1
0,21797,Hack City,3,USA,True,26.0,0.7502456982030137,0.7261238510398951,0.4090909090909091,5.051652892561983,0.0,0.045454545454545456,0.3181818181818182,0.0,0.7727272727272727,1.0,0.18181818181818182,2.272727272727273,0.5454545454545454,3.1363636363636362,0.9090909090909091,11.136363636363637,70.27272727272727,81.4090909090909,3.6666666666666665,64.24298260634896,10,5,0,Finalist Alliance Award Winners,8
0,27368,Ti Titans,1,USA,True,16.4,0.6899939258246042,0.635018961501171,0.23076923076923078,9.124260355029586,0.0,0.0,0.15384615384615385,0.0,0.07692307692307693,0.9230769230769231,3.3846153846153846,1.6923076923076923,0.0,2.0,2.3076923076923075,2.4615384615384617,62.53846153846154,65.0,23.333333333333332,29.381715916904355,2,11,0,Judges' Award Winner,56
0,18554,Sea Turtles,5,USA,False,2.0,0.7132840510543359,0.7306273267740994,0.48,4.92,0.36,0.04,0.44,0.04,0.6,1.16,0.4,2.56,0.04,1.52,3.6,12.2,49.92,62.12,24.8,31.433633273163974,21,29,0,NONE,0
0,27448,MechaGrizzlies,1,USA,False,15.2,0.5901219693616161,0.5384728782844022,0.0,1.2,0.4,0.0,0.0,0.0,0.2,1.6,3.2,0.6,0.0,0.8,3.0,3.4,34.8,38.2,20.0,5.452286007563233,2,3,0,Design Award Winner,19
0,19844,ElectroCorns,4,USA,False,12.675,0.6859406715571884,0.7297744249220879,1.1538461538461537,9.621301775147929,0.15384615384615385,0.07692307692307693,1.0,0.0,1.0384615384615385,1.1538461538461537,0.46153846153846156,3.3076923076923075,0.0,3.3846153846153846,0.5769230769230769,21.53846153846154,83.15384615384616,104.6923076923077,15.25,66.39817227854462,10,10,0,NONE,0
0,13416,JagWIRES,8,USA,True,1.9,0.7327929548022889,0.6707656749030566,0.967741935483871,1.3548387096774193,0.03225806451612903,0.0,0.4838709677419355,0.0,0.3548387096774194,0.7096774193548387,0.8709677419354839,3.064516129032258,0.22580645161290322,2.032258064516129,0.6451612903225806,8.741935483870968,56.70967741935484,65.45161290322581
0,10963,Binary,10,USA,False,11.275,0.6530777236763092,0.6739942845346844,0.0,0.6,0.0,0.0,0.2,0.0,0.5,1.8,0.8,1.2,0.0,2.5,0.5,7.8,47.1,54.9
0,27401,Jenkins,1,USA,False,15.0,0.5272878358626079,0.6977415542314678,1.8,11.1,0.8,0.0,0.0,0.0,0.0,1.7,1.7,1.2,0.0,0.3,2.0,3.7,37.5,41.2
0,22563,Bots of Steele Team Sword,3,USA,False,5.0,0.7090095102045462,0.7376250730854979,0.13636363636363635,5.9070247933884295,0.045454545454545456,0.045454545454545456,0.0,0.0,0.5,1.7727272727272727,1.2272727272727273,0.22727272727272727,0.0,2.272727272727273,1.3636363636363635,6.7727272727272725,44.45454545454545,51.22727272727273,10.5,21.421505011093625,14,21,0,NONE,0
0,12718,Lions,8,USA,False,27.549999999999997,0.6900275589832057,0.709001185805832,1.2,2.46,0.0,0.0,0.5,0.0,0.2,0.3,0.3,4.0,0.0,2.4,2.5,8.4,70.4,78.8,25.0,46.92709422945865,3,7,0,NONE,0
0,27048,Phoenix Rising,1,USA,False,5.0,0.713690906907043,0.6405290526997682,1.0714285714285714,8.877551020408164,0.07142857142857142,0.0,0.21428571428571427,0.0,0.21428571428571427,0.5,0.2857142857142857,3.142857142857143,0.0,0.9285714285714286,5.714285714285714,5.714285714285714,53.07142857142857,58.785714285714285,11.0,48.56767694638125,5,6,0,Rockwell Collins Innovate Award Winner,16
0,12130,Cavebots,9,USA,False,10.0,0.6707720557133061,0.704191881220259,0.25,1.75,0.0,0.0,0.9166666666666666,0.0,0.25,0.4166666666666667,1.25,3.0,0.3333333333333333,1.4166666666666667,3.75,11.583333333333334,50.75,62.333333333333336,13.0,16.390570144414042,3,7,0,NONE,0
0,14775,Dossin Elite Eagles,7,USA,False,8.774999999999999,0.6169261662157313,0.589596390794404,2.4,4.2,0.0,0.0,0.0,0.0,0.2,2.2,0.8,0.6,0.0,0.4,2.0,4.4,27.2,31.6,19.0,14.305579311467802,2,3,0,NONE,0
0,16632,Pantheon,6,USA,False,25.0,0.768543773885244,0.7593804653445108,1.2352941176470589,6.384083044982699,0.14705882352941177,0.0,0.5,0.0,0.9705882352941176,0.9117647058823529,0.20588235294117646,2.911764705882353,0.0,4.852941176470588,2.5,15.852941176470589,89.73529411764706,105.58823529411765,12.666666666666666,80.90855211261173,44,11,0,NONE,0
0,15747,"\""El Robo\""",7,USA,True,16.0,0.7816158837519276,0.7719458063700271,0.0,2.925,1.75,0.0,0.0,0.0,0.55,1.0,1.85,2.75,0.25,1.75,4.75,9.75,58.05,67.8,11.333333333333334,55.947961187006605,6,9,0,Inspire Award Finalist,2
0,8696,Trobotix,11,USA,False,10.0,0.7279534713959941,0.7661538177640929,1.588235294117647,2.588235294117647,0.5490196078431373,0.058823529411764705,0.19607843137254902,0.0,0.6666666666666666,3.784313725490196,0.7058823529411765,1.4313725490196079,0.0,2.7254901960784315,2.0588235294117645,12.156862745098039,55.21568627450981,67.37254901960785
0,22733,Cyber Paws,3,USA,False,0.000375,0.6853060520911426,0.6993502018821512,0.21428571428571427,2.5714285714285716,0.07142857142857142,0.0,0.2857142857142857,0.0,1.1428571428571428,1.8571428571428572,0.6428571428571429,1.9285714285714286,0.0,3.357142857142857,4.642857142857143,16.0,60.642857142857146,76.64285714285714,10.0,37.91070806220219,5,4,1,Design Award Finalist,20
0,23980,Digital Dragons,2,USA,False,6.300000000000001,0.761107727570179,0.7761567323388147,0.0,10.153846153846153,0.3076923076923077,0.0,0.15384615384615385,0.0,0.2692307692307692,1.8076923076923077,1.5,1.3461538461538463,0.038461538461538464,1.0384615384615385,0.7692307692307693,5.8076923076923075,45.07692307692308,50.88461538461539,9.0,28.882507630795715,27,12,0,Connect Award Winner,13
0,8421,Tigers,11,USA,True,16.0,0.7020881271699789,0.7238671721356937,0.14285714285714285,2.7142857142857144,0.14285714285714285,0.0,0.7142857142857143,0.0,0.42857142857142855,1.619047619047619,0.42857142857142855,3.7142857142857144,0.0,2.238095238095238,0.47619047619047616,11.571428571428571,65.76190476190476,77.33333333333333
0,9113,Minimum Cache,11,USA,False,14.0,0.5664925958992731,0.5936504413875685,0.0,6.0,0.0,0.0,0.2,0.0,0.6,1.6,0.0,2.8,0.0,0.6,8.0,10.0,40.0,50.0
0,13085,Bionic Dutch,8,USA,True,48.175,0.7625556738450265,0.7314964255505119,0.48,2.0928,0.1,0.06,1.76,0.0,0.9,0.46,0.68,10.56,0.02,4.16,3.4,25.44,137.16,162.6,6.0,123.57432247027268,60,5,0,Think Award Finalist,12
0,17198,The Shrimpletons,6,USA,False,10.0,0.7233371933480606,0.7174955284954102,0.8275862068965517,1.9655172413793103,0.0,0.0,0.3448275862068966,0.0,0.6896551724137931,1.1724137931034482,0.7931034482758621,3.0,0.0,2.689655172413793,3.103448275862069,11.206896551724139,63.86206896551724,75.06896551724138,17.666666666666668,71.9561197093518,21,23,0,Connect Award Winner,13
0,24843,The Wired Bears,2,USA,False,3.075,0.7038189501576539,0.768981784915846,0.0,2.2857142857142856,0.19047619047619047,0.047619047619047616,0.2857142857142857,0.0,0.0,2.6666666666666665,0.5714285714285714,1.4285714285714286,0.0,0.47619047619047616,1.1904761904761905,3.5714285714285716,29.80952380952381,33.38095238095238
0,11000,Pink Mambas,10,USA,False,3.9000000000000004,0.65793255930115,0.6860531499132443,0.3,2.0,0.26666666666666666,0.0,0.06666666666666667,0.0,0.2,3.2333333333333334,0.4666666666666667,1.8333333333333333,0.0,1.0,2.8333333333333335,4.866666666666666,39.8,44.666666666666664,9.4,22.47180607294205,33,7,0,Motivate Award Winner,22
0,11353,Lightning Robotics,9,USA,True,32.175,0.6419817971353425,0.6549724774449506,2.076923076923077,2.076923076923077,0.15384615384615385,0.0,1.3076923076923077,0.0,0.46153846153846156,0.7692307692307693,1.0769230769230769,6.538461538461538,0.0,2.6153846153846154,4.230769230769231,18.846153846153847,95.38461538461539,114.23076923076923,13.0,28.45674480601595,4,7,0,NONE,0
