Unnamed: 0,number,name,rookie_year,country,has_website,auto_park,tele_ascent,auto_sample_net,auto_sample_low,auto_sample_high,auto_specimen_low,auto_specimen_high,teleop_sample_net,teleop_sample_low,teleop_sample_high,teleop_specimen_low,teleop_specimen_high,minor_fouls,major_fouls,auto_points,teleop_points,rank,estimated_contribution_opr,wins,losses,ties,awards
0,22697,CreativityR,2022,Romania,False,"False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False","OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,ASCENT_1,NONE,ASCENT_1,NONE,OBSERVATION_ZONE,NONE,NONE,OBSERVATION_ZONE,NONE,ASCENT_2,NONE,NONE,ASCENT_1,ASCENT_2,NONE","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,6","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,5,0,0,0,0,3,5,0,0,0,0,0,0,0,5,1,2","2,1,8,4,0,6,0,0,0,0,0,1,0,0,0,0,3,0","0,0,0,3,2,6,0,0,0,1,0,1,0,0,0,0,0,2","15,13,0,0,0,0,5,10,0,2,5,0,0,2,6,11,0,16","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,5,0,0,4,0,8,5,5,6,4,3,0,0,4,11,5,3","0,0,0,1,1,0,0,0,2,0,0,0,1,2,0,0,4,0","1,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0","16,53,0,0,0,0,33,53,0,3,8,0,3,3,16,53,13,68","127,174,19,26,51,42,123,163,50,83,86,39,18,19,91,216,74,166","5,10,15,31,31,36,36,36,36,36","27.221031632339006,0,0,0,0,0,27.6433389732876,0,55.58101564092477,0",38.0,38.0,0.0,
0,17861,CSH,2019,Romania,True,"False,True,True,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,True,True","OBSERVATION_ZONE,NONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,NONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,NONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,ASCENT_1,OBSERVATION_ZONE,NONE,NONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,NONE","0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","3,0,1,0,2,0,3,2,3,1,0,4,0,1,2,0,0,3,0,0,0,0,0,0,3,3,4,4,4,0,1,3,4,0,0,1,2,4,1","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","4,3,3,3,0,4,3,4,5,1,3,3,4,2,1,1,1,2,4,1,3,3,4,4,2,3,4,5,4,4,1,4,4,4,5,2,5,4,4","0,0,2,2,0,1,0,0,0,0,0,0,0,2,0,1,5,1,2,1,2,0,1,0,0,2,1,1,0,1,0,0,0,0,6,1,0,1,0","0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,0,6,5,3,0,1,0,2,0,0,0,0,0,1,0","7,1,2,4,16,15,16,13,4,14,14,19,15,16,17,11,8,17,17,16,15,15,13,14,7,16,17,18,15,14,16,16,15,1,0,1,6,17,9","0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","10,11,9,11,4,4,5,12,5,6,3,13,4,5,5,3,1,2,4,1,7,7,4,4,5,3,9,5,11,5,1,11,13,5,11,6,11,9,9","0,0,0,1,1,0,0,0,0,0,0,0,3,5,0,0,0,0,0,1,2,0,1,0,4,0,0,5,1,1,3,0,1,1,3,1,3,1,4","0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0","67,33,45,33,19,43,57,59,77,18,33,65,43,30,32,13,13,47,43,10,33,33,43,43,47,57,78,85,75,43,21,67,75,43,55,31,69,75,51","162,130,116,164,186,168,184,242,88,190,160,285,163,185,192,126,90,161,184,146,212,204,149,170,139,192,251,214,236,174,144,252,253,61,125,73,161,238,162","1,2,2,2,2,2,2,2,2,2,1,2,2,4,4,9","153.56686436119816,0,144.6758642728888,0,0,143.24622403966464,0,0,0,175.151642435841,174.08673637567102,0,0,0,103.042869229926,195.10073661268785",146.0,2.0,0.0,Inspire Award Winner
0,19234,ByteForce,2020,Romania,True,"False,False,False,True,True,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False","OBSERVATION_ZONE,NONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,NONE,OBSERVATION_ZONE,OBSERVATION_ZONE,NONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,ASCENT_2,ASCENT_2,ASCENT_1,ASCENT_1,ASCENT_2,ASCENT_2,NONE,ASCENT_2,ASCENT_1,ASCENT_2,ASCENT_2,ASCENT_2,ASCENT_1,ASCENT_2,ASCENT_2,ASCENT_1","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,2,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,4,5,2,1,1,5,4,4,4,4","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","1,1,0,0,0,0,2,5,2,1,2,2,2,3,5,4,4,3,5,3,4,2,4,4,2,2,4,2","1,0,2,0,3,4,0,5,1,0,0,5,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0","0,0,0,2,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0","3,12,3,0,0,0,3,10,5,4,6,3,13,3,3,9,12,7,8,17,10,8,6,10,15,16,14,9","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","3,1,2,2,5,0,2,5,7,5,5,5,5,9,10,5,7,8,12,12,10,8,14,9,11,5,11,5","0,2,0,1,1,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,4,2,2","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1","10,26,0,3,3,0,42,56,28,13,23,23,39,37,50,40,40,30,82,73,58,28,51,80,55,55,75,55","62,109,54,31,59,23,50,143,115,92,104,90,169,133,129,125,181,154,186,274,198,162,218,185,248,210,252,140","17,31,19,14,14,15,7,7,7,4,7","0,0,27.880194198859204,0,63.896689070185076,0,0,0,157.87090111809184,169.77430581160584,146.66948980813058",69.0,13.0,0.0,Think Award Finalist
0,19082,RoboAS,2020,Romania,False,"False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False","NONE,NONE,OBSERVATION_ZONE,NONE,OBSERVATION_ZONE,NONE,NONE,NONE,NONE,NONE,OBSERVATION_ZONE,NONE,OBSERVATION_ZONE,NONE,OBSERVATION_ZONE,NONE,OBSERVATION_ZONE,OBSERVATION_ZONE,ASCENT_3,ASCENT_2,ASCENT_2,NONE,ASCENT_2,NONE,OBSERVATION_ZONE,ASCENT_2,NONE,ASCENT_2","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,1,0,0,0,0,0,0,0,0,0,1,4,4,2,3,2,1,0,0,0,2,3,4,4,2,2","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0","0,2,0,2,0,0,0,0,1,0,0,0,2,1,5,1,2,2,4,5,5,5,5,5,1,5,5,5","1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1","3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0","1,12,5,7,4,10,5,14,10,10,12,11,10,12,9,4,7,9,12,5,9,11,11,13,13,11,15,13","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0","4,8,9,8,3,3,0,0,5,2,1,4,8,6,11,7,8,8,5,6,5,5,11,11,7,12,13,12","0,0,0,0,0,0,3,0,0,0,1,0,0,4,0,2,2,7,0,2,1,1,3,0,1,0,0,1","0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0","0,20,11,23,0,3,0,0,13,0,3,0,31,45,82,26,47,36,51,50,50,50,69,74,51,85,69,69","65,179,148,136,68,112,43,112,137,107,109,145,163,159,185,105,142,170,191,118,142,145,228,214,198,238,265,256","34,40,40,34,26,27,18,18,18,24,24,23","0,0,0,53.906595378317185,0,71.19739627768823,105.57909060579031,0,0,0,171.5872735537462,140.34531778488568",70.0,12.0,0.0,Rockwell Collins Innovate Award Winner
0,19121,Tea Borgs,2020,Romania,True,"True,False,True,False,True,True,True,False,True,False,True,True,True,False,True,False,False,True,False,True,False,False,False,True,True,False,False,True,True,False,True,True,True,True","NONE,ASCENT_2,ASCENT_2,ASCENT_2,ASCENT_2,ASCENT_2,OBSERVATION_ZONE,NONE,NONE,NONE,OBSERVATION_ZONE,OBSERVATION_ZONE,NONE,OBSERVATION_ZONE,ASCENT_1,NONE,OBSERVATION_ZONE,ASCENT_1,NONE,NONE,ASCENT_2,ASCENT_2,NONE,ASCENT_2,ASCENT_1,ASCENT_1,ASCENT_2,ASCENT_1,ASCENT_1,ASCENT_1,ASCENT_2,NONE,ASCENT_2,ASCENT_2","0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0","3,0,3,0,0,0,0,3,2,0,2,3,1,4,1,0,2,1,0,3,3,4,4,2,3,1,0,3,1,3,4,4,3,4","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","1,4,2,3,0,2,1,1,0,0,3,0,3,2,0,0,0,0,0,4,2,3,3,1,2,5,5,3,4,5,4,3,5,4","0,1,0,0,0,3,0,1,0,5,0,1,1,0,3,0,0,3,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0","13,13,12,10,8,0,0,14,12,0,9,6,7,7,2,0,5,1,0,14,11,11,16,15,17,15,10,8,8,13,12,8,10,5","0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0","5,8,5,13,5,3,5,1,0,0,7,0,3,6,6,0,4,3,0,7,2,7,4,7,8,11,7,11,9,12,12,11,14,11","0,0,0,1,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,3,1,1,3,0,2,0,2,3,1","0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0","37,45,47,33,5,23,13,34,22,0,52,30,50,55,14,0,16,14,0,67,47,65,65,34,50,61,50,57,51,78,78,68,80,78","157,231,161,225,144,51,53,127,111,13,160,56,92,119,88,21,83,62,0,185,126,176,177,207,222,260,180,184,160,234,236,177,238,168","18,26,9,8,8,11,11,11,18,18,5,11,11,13,13,32","0,0,102.14174399050704,71.29779386784739,0,0,0,33.125,0,0,107.34582158133072,0,0,0,175.4892050806043,176.8328969322489",105.0,27.0,0.0,Connect Award Winner
0,16000,Gear Maniacs,2018,Romania,True,"False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False","NONE,NONE,OBSERVATION_ZONE,NONE,OBSERVATION_ZONE,OBSERVATION_ZONE,NONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,ASCENT_1,ASCENT_1,NONE,NONE,ASCENT_1,NONE,NONE,NONE,NONE,NONE,NONE,NONE","0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,1,0,0,1,1,0,1,1,2,0,0,0,3,1,0,3,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,2,2,0,0,3,0","0,0,0,6,0,0,0,6,0,0,0,8,5,3,0,3,0,0,3,1,0,0,0,1","4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0","0,14,5,1,11,3,6,0,11,6,11,0,0,2,14,9,5,15,0,4,6,8,5,5","0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0","3,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,13,0,6,5,3,0,9,3","0,0,1,1,0,0,2,0,2,0,0,0,6,0,1,2,2,0,5,2,1,1,2,1","0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,3,0,0,0,0,1,0,1","10,0,8,0,0,8,8,23,11,8,16,2,2,0,24,8,50,27,20,20,0,0,33,3","61,112,46,23,91,27,91,40,106,66,91,22,26,31,127,81,188,147,69,84,81,70,133,75","42,41,42,43,43,43,39,39","0,0,20.097304897406893,20.943153027502238,0,0,35.76294068720604,53.01435122842539",25.0,37.0,0.0,
0,24032,Kodikas Robotics,2023,Romania,False,"False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False","OBSERVATION_ZONE,OBSERVATION_ZONE,NONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,NONE,ASCENT_1,OBSERVATION_ZONE,ASCENT_1,OBSERVATION_ZONE,ASCENT_1,OBSERVATION_ZONE,ASCENT_2,NONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,NONE,ASCENT_1,ASCENT_1,ASCENT_3,ASCENT_1","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,3,0,3,1,2,2,2,2","0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,1,1,2,0,1,1,2,0,4,2,1,0,0,1,0,0,5,1,0","0,1,3,1,2,0,0,0,0,0,0,0,0,4,6,6,1,4,1,0,0,0,0,1","0,0,0,5,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","2,0,2,0,1,12,6,0,0,4,3,5,11,4,0,3,12,0,3,1,6,9,8,9","0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0","4,4,0,0,0,1,1,6,1,1,6,5,0,5,8,1,0,3,3,0,4,10,4,1","0,3,1,0,0,0,0,0,1,0,0,1,0,0,2,1,0,1,0,1,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,3,0,0,0","0,0,0,0,3,26,13,20,0,19,13,23,24,40,20,13,26,0,37,8,16,66,29,19","62,48,25,28,34,116,73,66,24,51,90,96,106,108,95,52,101,41,59,32,91,175,137,90","29,38,26,22,22,28,31,31,31,31","0,0,22.86323685050796,0,43.83754886725503,0,0,19.805087065864583,52.390002422550545,0",41.0,35.0,0.0,
0,19257,Unplugged,2020,Romania,False,"False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False","ASCENT_1,ASCENT_1,ASCENT_2,ASCENT_2,ASCENT_2,ASCENT_2,OBSERVATION_ZONE,NONE,OBSERVATION_ZONE,OBSERVATION_ZONE,NONE,OBSERVATION_ZONE,OBSERVATION_ZONE,ASCENT_3,ASCENT_2,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,ASCENT_1,OBSERVATION_ZONE,ASCENT_1,OBSERVATION_ZONE,OBSERVATION_ZONE,ASCENT_1,NONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,NONE,NONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,NONE,OBSERVATION_ZONE,OBSERVATION_ZONE,ASCENT_2","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,3,0,0,0,3,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,1,1,3,1,3,2,4,4,3,4,4,0,4","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,1,0,4,0,5,4,2,3,3,3,4,0,0,0,4,0,4,3,1,3,3,1","0,0,0,2,0,3,5,0,4,0,3,1,0,3,0,4,0,0,0,1,6,0,0,0,1,0,0,0,3,0,0,1,0,2,2,1,4,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","5,6,6,4,9,8,0,5,0,4,0,1,1,0,6,0,10,3,11,7,0,15,7,8,7,12,9,13,12,12,2,6,4,8,12,12,10,13","0,0,0,0,0,0,0,4,6,6,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,4,11,4,0,0,0,0,0,5,0,0,0,0,6,4,0,4,0,12,4,5,11,3,7,5,1,0,7,11,3,9,11,10,4,6,7","0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3,2,1,3,1","0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,1","0,0,0,33,3,27,0,0,0,24,13,0,8,0,8,13,10,30,43,2,53,43,23,30,33,38,51,27,8,27,56,35,75,57,48,68,34,42","43,54,118,164,127,88,13,67,47,74,68,55,11,51,66,74,138,30,134,76,138,163,124,180,91,184,128,120,108,181,129,86,155,184,203,141,166,192","5,6,10,17,17,10,10,13,22,22,27,22,22,18,18","53.72511722633234,0,0,0,0,31.11192471288946,0,0,0,0,10.606213130428895,47.59061984671812,0,96.34420746834968,62.912439873978194",102.0,28.0,0.0,
0,20974,Hardwired,2021,Romania,False,"False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True","NONE,NONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,NONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,NONE,NONE,OBSERVATION_ZONE,ASCENT_1,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,NONE,NONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,NONE","0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,4,0,1,1,2,1,1,1,1,1,1,2,2,1,1,2,1,1,1,2,3,0,0,4,3,2","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,1,2,0,0,0,0,0,0,5,0,2,0,2,0,0,0,0,2,0,2,5,2,0,0,2","1,2,7,4,0,2,0,0,2,0,0,10,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0","5,5,8,3,5,4,11,11,6,8,11,1,6,8,6,13,2,1,11,9,10,8,9,7,11,5,5,10,19,10","0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","5,0,0,0,4,7,7,1,3,4,0,0,4,12,3,7,5,5,1,4,0,6,6,8,9,6,9,2,8,7","0,3,0,0,0,1,0,1,1,0,0,0,2,1,0,2,0,0,0,2,1,0,0,0,5,2,3,0,0,1","3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0","0,0,0,0,32,13,28,8,19,11,8,8,8,61,10,39,16,31,8,19,8,8,31,16,47,50,23,35,26,42","92,47,84,35,98,109,164,107,100,104,94,34,91,190,96,189,69,72,101,118,98,130,132,151,196,118,136,118,242,169","24,24,27,31,24,27,19,19,22,30,31,25,25,25,16,16","0,0,0,0,39.0491189412838,0,0,69.45334839800829,0,0,0,67.21598102106911,0,0,96.77279061362798,83.47997490359268",81.0,31.0,0.0,
0,19106,Dark Energy,2020,Romania,True,"False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False","NONE,NONE,NONE,OBSERVATION_ZONE,NONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,NONE,OBSERVATION_ZONE,OBSERVATION_ZONE,NONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,OBSERVATION_ZONE,NONE,NONE,ASCENT_2,ASCENT_2,ASCENT_1,NONE,ASCENT_1,ASCENT_1","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,4,0,3,0,0,1,0,0,0,4,0,0,0,3,2,0,0,4,0,0,0,0,1","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,0,5,0,2,5,0,0,3,0,0,0,0,4,0,0,1,4,0,0,2,1,0,0","0,0,0,1,3,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,1,0,1,0","0,0,0,0,0,0,0,2,0,4,1,2,4,0,0,0,0,0,0,0,0,4,0,0","6,11,0,3,0,9,4,0,0,0,7,0,0,11,12,15,6,7,11,3,3,10,1,14","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","0,2,13,2,3,5,2,0,7,0,0,6,0,4,0,0,7,11,0,1,10,3,3,3","0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3,2,0,0,0","0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1","0,32,50,24,23,53,8,3,33,0,32,0,0,43,24,16,10,40,32,0,20,10,0,11","48,111,133,64,51,140,70,11,70,19,63,73,21,131,133,125,121,169,106,52,132,129,46,148","17,25,15,22,23,20,20,24,33,33,28,30,30,31,31","0,0,24.014316047826636,0,0,0,8.083333333333321,0,0,0,46.80969687097117,0,0,0,22.11904547849508",56.0,62.0,0.0,
